Id_pagina_ex;imagens;Qtd
93;https://conteudo.imguol.com.br/c/home/7a/2020/07/07/chocolate-quente-1594152634795_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/33/2020/03/11/machu-picchu-considerada-patrimonio-historico-da-humanidade-desde-1983-e-um-dos-principais-destinos-turisticos-do-peru-a-cidade-pre-colombiana-possui-uma-localizacao-delicada-ficar-no-topo-de-um-vale-a-1583923233914_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/19/2020/07/07/velas-de-ignicao-do-carro-1594150271512_300x168.png;2
93;https://conteudo.imguol.com.br/c/home/29/2020/07/07/rolls-royce-wraith-kryptos-collection-1594150385722_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/c1/2019/08/15/whatsapp-facebook-instagram-apps---tilt-1565887250414_300x168.png;2
93;https://conteudo.imguol.com.br/c/home/6a/2020/07/07/google-docs-ganha-suporte-a-modo-escuro-no-android-1594171867430_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/eb/2020/07/07/dying-light-vallhala-sf-smash-1594140930286_300x168.png;2
93;https://conteudo.imguol.com.br/c/home/6a/2020/07/07/loops-esports-1594134439063_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/0f/2020/07/06/a-sociologa-nisia-trindade-lima-presidente-da-fiocruz-1594052315802_300x168.jpg;2
93;https://conteudo.imguol.com.br/c/noticias/8f/2019/02/12/favela-da-tavares-bastos-rio-de-janeiro-rj-edifiicios-edificio-predio-predios-mercado-imobiliario-imoveis-favela-imovel-desigualdade-social-pobreza-1549993154058_v2_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/18/2020/06/25/um-menino-carrega-doacoes-de-ajuda-fora-da-favela-da-rocinha-durante-o-surto-de-doenca-por-coronavirus-covid-19-no-rio-de-janeiro-1593104750306_300x168.jpg;2
93;https://conteudo.imguol.com.br/c/home/ee/2020/07/07/entre-likes-brasil-e-gerenciado-com-bom-senso-de-bebado-diz-criador-do-meteoro-brasil-1594106483937_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/26/2020/07/07/japoneses-negros-jovens-desmontam-mito-de-modelo-etnico-unico-no-japao-1594107526840_300x168.jpg;2
93;https://conteudo.imguol.com.br/c/home/49/2020/07/07/desembarque-de-cabral-em-porto-seguro-oleo-sobre-tela-de-oscar-pereira-da-silva-1904-1594147160950_300x300.jpg;2
93;https://conteudo.imguol.com.br/c/home/1c/2020/07/06/andreia-sadi-em-reportagem-do-jornal-nacional-em-2019-1594031927911_142x100.jpg;2
93;https://conteudo.imguol.com.br/c/home/97/2020/03/10/o-procurador-da-republica-deltan-dallagnol-coordenador-da-forca-tarefa-da-operacao-lava-jato-em-curitiba-1583877413342_142x100.jpg;2
93;https://conteudo.imguol.com.br/c/home/2b/2020/02/05/ricardinho-comemora-ponto-em-jogo-valido-pela-copa-america-de-2005-1580923645002_142x100.jpg;2
93;https://conteudo.imguol.com.br/c/home/74/2020/07/07/maju-fernandes-corpo-de-quarentena-1594144117916_142x100.jpg;2
93;https://conteudo.imguol.com.br/bf/2020/06/10/mnnp-1591833731236_142x100.png;2
93;https://conteudo.imguol.com.br/78/2020/06/10/dicas-rapidas-1591833781011_142x100.png;2
93;https://conteudo.imguol.com.br/5e/2020/05/05/uolplayocontodeaia-1588710344994_142x100.jpg;2
93;https://conteudo.imguol.com.br/9f/2020/05/05/uolplaywalkingdead-1588710408942_142x100.jpg;2
93;https://conteudo.imguol.com.br/c/home/layout/camaleao/web/logo.png;1
93;https://conteudo.imguol.com.br/c/home/a9/2020/06/29/enterro-de-luiz-alves-da-silva-de-62-anos-vitima-da-covid-19-no-cemiterio-nossa-senhora-aparecida-nesta-quinta-feira-04-em-manaus-am-1593427683338_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/38/2020/04/26/william-bonner-e-renata-vasconcellos-os-apresentadores-do-jornal-nacional-1587899971118_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/20/2019/09/05/aviao-1567729765838_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/36/2020/07/07/luisa-sonza-recebe-vitao-para-cantar-flores-em-seu-show-no-allianz-parque-1594170485881_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/50/2020/06/26/imagem-de-prova-do-enem-1593221088324_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/9e/2020/07/07/19dez2018---deputado-orlando-silva-do-pcdob-durante-sessao-no-congresso-nacional-em-brasilia-1594164411581_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/e5/2020/02/15/daniel-alves-cobra-falta-durante-o-duelo-sao-paulo-e-corinthians-no-morumbi-1581809354994_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/0e/2020/01/23/gustavo-scarpa-treinou-separado-do-elenco-de-luxemburgo-no-palmeiras-1579826683091_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/7b/2020/07/07/julia-1594153468646_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/c7/2020/07/07/os-gemeos-siameses-donnie-esquerda-e-ronnie-galyon-caminham-para-pegar-agua-em-sua-casa-em-beavercreek-ohio-nos-eua-1594139867143_300x168.jpg;1
93;https://conteudo.imguol.com.br/c/home/69/2019/10/23/juninho-pernambucano-em-entrevista-coletiva-de-apresentacao-do-tecnico-rudi-garcia-no-lyon-1571831113855_300x168.jpg;1
