Id_pagina_ex;palavras;Qtd
92;Pesquisa;2
92;Mais;2
92;Soluções;2
92;Privacidade;2
92;Termos;2
92;-;2
92;Imagens;1
92;Maps;1
92;Play;1
92;YouTube;1
92;Notícias;1
92;Gmail;1
92;Drive;1
92;»;1
92;Histórico;1
92;da;1
92;Web;1
92;Configurações;1
92;Fazer;1
92;login;1
92;avançada;1
92;de;1
92;publicidade;1
92;empresariais;1
92;Sobre;1
92;o;1
92;Google;1
92;Google.com;1
92;©;1
92;2020;1
